,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz
85,APO,ApogeeBoss,R-11C13,-11.0,13.0,125.13531934506598,-216.741418450256,3.3525152284588007,250.271234102964,299.9999213010229,5.368129723647484e-05,-0.9997313889848266,0.023176431925287795,0.9999104916254979,0.0003637466729583902,0.01337446917125634,-0.013379306991518717,0.023173639481684445,0.9996419241796534
86,LCO,Boss,R-11C14,-11.0,14.0,148.03781662888,-216.961952432606,3.9400357829302,262.65506649523115,304.30656080495953,5.1497234839003446e-05,-0.9996924117328451,0.02480079175757665,0.9998568597872991,0.00047108208466446804,0.016912658512217137,-0.016919139585574866,0.02479637081182216,0.9995493398078188
87,APO,Boss,R-11C14,-11.0,14.0,147.886435791688,-216.74009154689,3.6849694291066006,262.386480549062,304.30656073771706,5.1501274504409e-05,-0.9997303592693265,0.02322081184717265,0.9998745133772514,0.0004193346821900827,0.015836087175451197,-0.015841554413090334,0.023217082367243774,0.9996049280791535
88,LCO,ApogeeBoss,R-11C15,-11.0,15.0,170.802181765286,-216.948384432564,4.3543553233268,276.115893790418,308.21314959310104,5.635117866053263e-05,-0.9996929791639856,0.024777898110612456,0.9998097977012219,0.0005395653909723148,0.019495571031151574,-0.019502954780916532,0.02477208669902666,0.9995028656664219
89,APO,ApogeeBoss,R-11C15,-11.0,15.0,170.628666988618,-216.72799101152802,4.0728272828788,275.83539309922804,308.2131495379484,5.635113371874891e-05,-0.9997308579973682,0.023199318791630157,0.9998332548947586,0.00047996622934558367,0.01825464431236593,-0.018260866110402174,0.023194421748874088,0.9995641848168797
90,LCO,ApogeeBoss,R-10C0,-10.0,0.0,-182.199206219096,-197.236729340332,4.117773966645399,268.5123426357531,227.26951607184216,-4.0697550617646645e-05,-0.9997453641249417,0.022565576757461403,0.9997828253819422,-0.0005109421646436297,-0.020833650889971064,0.02083987559968093,0.022559828208386205,0.9995282656014276
91,APO,ApogeeBoss,R-10C0,-10.0,0.0,-182.013197095814,-197.03536852029598,3.8513561544986006,268.23821570568293,227.2695161112426,-4.0698537617869963e-05,-0.9997767814192414,0.021127841314519013,0.9998096100032011,-0.0004529411102665152,-0.019507398329807735,0.019512613583940797,0.021123024862294018,0.999586452355068
92,LCO,Boss,R-10C1,-10.0,1.0,-159.425004143766,-197.23768470519798,3.6733127004769988,253.61197963445434,231.05178037110707,-4.069967061083955e-05,-0.9997467830035748,0.02250262690309265,0.9998346374756661,-0.0004498940348116779,-0.01817952967654112,0.0181850501082513,0.022498165911034127,0.999581480662382
93,APO,Boss,R-10C1,-10.0,1.0,-159.26168853135798,-197.03563399906398,3.435580639239,253.3521787932213,231.0517804233662,-4.0700565191000867e-05,-0.9997780265732717,0.02106883776382601,0.9998550342501439,-0.00039941860750871783,-0.01702207241846145,0.01702670925655816,0.021065090695992824,0.9996331092585229
94,LCO,ApogeeBoss,R-10C2,-10.0,2.0,-136.660457362308,-197.252894750216,3.2885941289961997,239.96830018528487,235.28506609157415,-4.0701453307000696e-05,-0.9997457661411159,0.02254775878674187,0.9998780120454229,-0.00039286406966891754,-0.015614310292671829,0.015619198810591178,0.022544372706645877,0.9996238251901457
95,APO,ApogeeBoss,R-10C2,-10.0,2.0,-136.519434157944,-197.04934525383598,3.0758625600990017,239.72067154872286,235.28506615931929,-4.070206405661388e-05,-0.9997771367985,0.021111017936973717,0.9998930603503482,-0.0003494196549041624,-0.014620046823441061,0.014624165157602126,0.02110816526602943,0.9996702352038622
96,LCO,Fiducial,R-10C3,-10.0,3.0,-113.88628066792799,-197.257509319346,2.9627428518963987,227.77315449202075,240.0000861446535,-4.0702968223270376e-05,-0.9997461932403839,0.022528813653390215,0.9999154226445769,-0.0003336901686170928,-0.013001392555739066,0.013005610358050743,0.02252637903064254,0.9996616509334457
97,APO,Fiducial,R-10C3,-10.0,3.0,-113.768922451794,-197.052866485554,2.7711308694620005,227.53724949118967,239.99991343794377,6.643334035880456e-06,-0.999777524572582,0.02109268393036725,0.9999258574364991,-0.00025020447098422495,-0.012174441572604298,0.012177010542336292,0.02109120094359161,0.9997033968417877
98,LCO,Boss,R-10C4,-10.0,4.0,-91.11148948481,-197.26154689140802,2.69614538621,217.28649612465983,245.20865118265422,4.460772732479358e-06,-0.9997464608470654,0.02251697146306867,0.9999459227013175,-0.00022970806656353695,-0.010397062431989823,0.010399598699567454,0.022515800185010034,0.99969239623442
99,APO,Boss,R-10C4,-10.0,4.0,-91.016828575326,-197.05659992716,2.5216756702276,217.0607441679934,245.20865110278885,4.462510226134745e-06,-0.9997777476403413,0.02108210860639699,0.9999525946360542,-0.00020081441780046472,-0.009734893640534346,0.009736963628817511,0.021081152643428178,0.9997303519162132
100,LCO,Boss,R-10C5,-10.0,5.0,-68.336382901764,-197.26933753445,2.488900216449199,208.77033496015966,250.89332208350567,9.3222444575083e-06,-0.9997459728088411,0.02253862829898376,0.9999695217313269,-0.00016664853291762608,-0.007805628526136515,0.0078074017135867915,0.022538014126592204,0.9997155007289384
101,APO,Boss,R-10C5,-10.0,5.0,-68.265116481432,-197.063609207528,2.3277802354132002,208.55261255165516,250.89332201745185,9.319209053238447e-06,-0.9997773204184307,0.021102357453493724,0.9999732822540264,-0.0001449393147033766,-0.007308472528829712,0.007309903642453015,0.021101861755251194,0.9997506072712337
102,LCO,Fiducial,R-10C6,-10.0,6.0,-45.558416376000004,-197.273002182188,2.3408071351657997,202.46532219780883,256.99604173110146,7.138507124077738e-06,-0.9997459239994863,0.022540794028940454,0.9999864512037652,-0.0001101997830801098,-0.00520435057501747,0.005205512265050541,0.02254052577960884,0.9997323778590135
103,APO,Fiducial,R-10C6,-10.0,6.0,-45.51080471862001,-197.06683766386,2.1892572768742,202.25373136970927,256.9960416830006,7.138076546587055e-06,-0.9997772778999965,0.021104372625619993,0.9999881229554146,-9.572202592272542e-05,-0.004872862136379562,0.004873796995595072,0.021104156750908303,0.9997654028174203
104,LCO,Boss,R-10C7,-10.0,7.0,-22.779310709130996,-197.274099387258,2.2519225397324,198.58491202867572,263.41320729755427,4.955034492691973e-06,-0.9997460660197738,0.02253449474547506,0.9999966146513359,-5.368211008149701e-05,-0.002601500355341283,0.002602049445229049,0.02253443134887737,0.999742681264768
105,APO,Boss,R-10C7,-10.0,7.0,-22.755482633139803,-197.06774192494203,2.106126076969801,198.37718340893613,263.41320727061884,4.957222319870522e-06,-0.999777402642589,0.021098462992940357,0.9999970323690865,-4.644465559013072e-05,-0.0024357947191883432,0.0024362324285678444,0.0210984124552653,0.9997744354420258
106,LCO,Boss,R-10C8,-10.0,8.0,-4.335971473505799e-05,-197.274334573478,2.2222912407781994,197.27433457348275,269.9999874067315,9.816878934056694e-06,-0.9997461272128533,0.02253177814843457,0.9999999999518143,9.814284199319819e-06,-2.2573957163378588e-07,4.548988234804981e-09,0.02253177814956492,0.9997461272610255
107,APO,Boss,R-10C8,-10.0,8.0,-4.3327281443308004e-05,-197.06791839195,2.0784140103213997,197.06791839195475,269.9999874029706,9.814284189717899e-06,-0.9997774563766559,0.02109591488188806,0.99999999995184,9.81201023429189e-06,-2.112994524360603e-07,4.259096367468325e-09,0.021095914882945828,0.9997774564248043
108,LCO,Boss,R-10C9,-10.0,9.0,22.779312057337602,-197.274080023314,2.2519221406222,198.58489294719894,276.5867937297252,7.633671352597534e-06,-0.9997460653154507,0.022534525244648253,0.9999966146319864,6.626767753367349e-05,0.0026012176305331087,-0.0026020504018069417,0.022534429100146778,0.9997426813129651
109,APO,Boss,R-10C9,-10.0,9.0,22.755483949850397,-197.067722542456,2.10612750478,198.37716430542687,276.586793749314,7.633656188449532e-06,-0.9997774020230084,0.021098491553930652,0.9999970323500542,5.903278252888321e-05,0.002435529965975824,-0.002436233324596086,0.02109841034899494,0.9997744354842913
110,LCO,Fiducial,R-10C10,-10.0,10.0,45.558417715088,-197.273014281986,2.340807750049,202.46533428862114,283.0039578676376,5.450645518974615e-06,-0.9997459225014071,0.0225408609440882,0.9999864512093879,0.00012278593657250278,0.005204067761676232,-0.005205513225879009,0.022540527177154428,0.9997323778225007
111,APO,Fiducial,R-10C10,-10.0,10.0,45.510806003098004,-197.066849627768,2.1892637662948005,202.25374331582825,283.00395790890735,5.453176846391494e-06,-0.9997772765878383,0.021104435289009838,0.999988122961633,0.00010831064985870515,0.004872597302612732,-0.004873797896216458,0.021104158059687395,0.9997654027854028
112,LCO,Boss,R-10C11,-10.0,11.0,68.33638421341999,-197.269381066494,2.4889022100697997,208.77037652339897,289.106674346016,3.2683725624685995e-06,-0.9997459705210724,0.022538731468228698,0.9999695217621899,0.00017923639432616757,0.007805345668990539,-0.007807402642058445,0.02253801901663344,0.9997155006114443
113,APO,Boss,R-10C11,-10.0,11.0,68.265117676502,-197.063652430708,2.3277948908829997,208.5526537848837,289.10667440585235,3.27337625795587e-06,-0.999777318417201,0.021102454070457046,0.9999732822856722,0.00015752948431270458,0.0073082076654241955,-0.007309904520881287,0.02110186633860411,0.9997506071680693
114,LCO,Boss,R-10C12,-10.0,12.0,91.111490790624,-197.26152024553798,2.6961467026919994,217.28647248199957,294.7913520761267,8.129126875918293e-06,-0.9997464579431149,0.02251709937164974,0.9999459226680876,0.00024229544561635258,0.010396779904565437,-0.010399599674229695,0.02251579719025037,0.999692396291731
115,APO,Boss,R-10C12,-10.0,12.0,91.01682972366,-197.056573019162,2.5216908001440004,217.06072022132892,294.79135215065673,8.129432529089518e-06,-0.9997777450915012,0.021082228384724157,0.9999525946040349,0.00021340415077738693,0.009734629080100744,-0.009736964546050213,0.021081149836329447,0.9997303519664725
116,LCO,Fiducial,R-10C13,-10.0,13.0,113.88687382371401,-197.257166860544,2.9627428518963987,227.77315449189146,300.00008614463707,5.9473569566015934e-06,-0.9997462042475178,0.02252836117673492,0.9999154234428378,0.0002989404537738897,0.01300217657684517,-0.013005611318169897,0.022526378476922765,0.9996616509334321
117,APO,Fiducial,R-10C13,-10.0,13.0,113.768327038964,-197.053210247122,2.7711308694620005,227.5372494910254,299.99991343791766,5.368437880946616e-05,-0.9997775076575107,0.02109341840773151,0.9999258560173928,0.00031052323428511973,0.01217316898779156,-0.012177010547414045,0.021091200948668707,0.9997033968416188
118,LCO,ApogeeBoss,R-10C14,-10.0,14.0,136.660481125786,-197.252875481268,3.288591725191,239.96829787944893,304.7149411924029,5.1498698343744235e-05,-0.9997457619058131,0.02254792449981624,0.9998780114988124,0.00040365991179386806,0.015614069932482835,-0.015619201934315428,0.022544369808024243,0.9996238252067094
119,APO,ApogeeBoss,R-10C14,-10.0,14.0,136.51945715510402,-197.049324973714,3.0759098771240003,239.72066797529294,304.71494111926285,5.150244002520378e-05,-0.9997771330230777,0.02111117314726743,0.9998930598095642,0.0003602188009023961,0.01461982171856226,-0.014624168084569454,0.021108162557899497,0.9996702352182261
120,LCO,Boss,R-10C15,-10.0,15.0,159.424967066624,-197.23770041484403,3.673313957142,253.61196854472368,308.9482108833874,5.6358373721274486e-05,-0.9997467758105354,0.02250291270419563,0.9998346367854307,0.00046555129541335846,0.018179173417324865,-0.018185046271031142,0.022498167001564297,0.9995814807076461
121,APO,Boss,R-10C15,-10.0,15.0,159.261652172528,-197.03565057916802,3.4355411753351994,253.35216883200206,308.948210824751,5.6357733747149075e-05,-0.9997780201746647,0.021069105330641574,0.999855033551339,0.0004150745117418637,0.017021738900609134,-0.017026705666589027,0.02106509171063645,0.9996331092982894
122,LCO,ApogeeBoss,R-10C16,-10.0,16.0,182.19919637431,-197.23672922577802,4.117777440044598,268.51233587142184,312.730482401665,5.417317699831983e-05,-0.9997453571629978,0.02256585687043324,0.9997828247574921,0.0005244172554877255,0.020833346021994936,-0.020839874884387367,0.02255982751645349,0.9995282656319585
123,APO,ApogeeBoss,R-10C16,-10.0,16.0,182.013187775284,-197.03536901153197,3.8513326026026,268.2382097420712,312.7304823551584,5.417520592638105e-05,-0.9997767752367805,0.021128103610856264,0.9998096093768183,0.0004664173093130799,0.019507112873713327,-0.019512612916298064,0.02112302421618618,0.9995864523817544
124,LCO,ApogeeBoss,R-9C0,-9.0,0.0,-193.588064093862,-177.51424843739196,3.9400309280503993,262.6549960649927,222.51985777936375,-4.06964372673192e-05,-0.9997940586739451,0.020293806544852636,0.9997552108558866,-0.000489679064548063,-0.02211964242286297,0.02212502452657555,0.020287938650677483,0.9995493398702261
125,APO,ApogeeBoss,R-9C0,-9.0,0.0,-193.390103265502,-177.33272467521797,3.6850281023446,262.3864083404058,222.5198578075972,-4.069767409919829e-05,-0.999819469309092,0.019000714044070086,0.9997854024083556,-0.00043429801165292175,-0.020711362012170463,0.020715874948006096,0.01899579363233539,0.9996049281338184
126,LCO,Boss,R-9C1,-9.0,1.0,-170.81868841274,-177.520234266162,3.4661286978023997,246.35839316930483,226.10215341171363,-4.069865749698383e-05,-0.9997945704387401,0.020268578263765148,0.9998098759992865,-0.00043589915148188173,-0.019494149025312255,0.01949897940689777,0.02026393133488249,0.999604503235627
127,APO,Boss,R-9C1,-9.0,1.0,-170.643064931628,-177.33772099034599,3.2418666168126,246.10510538245566,226.1021534524593,-4.069968064171246e-05,-0.9998199203700943,0.01897696431662158,0.9998333292459999,-0.00038714490124355544,-0.018252776437713874,0.018256836319464478,0.018973058529498453,0.9996532953867757
128,LCO,ApogeeBoss,R-9C2,-9.0,2.0,-148.052188269428,-177.531509986562,3.0516423439218,231.1642002765024,230.17362415139337,-4.0700579820422096e-05,-0.9997941707471439,0.02028828439010191,0.9998569061381622,-0.00038389171539558525,-0.016912122130974705,0.016916429625809224,0.02028469292796174,0.9996511219628242
129,APO,ApogeeBoss,R-9C2,-9.0,2.0,-147.89895728175802,-177.34776885671195,2.8542720160826005,230.9249503269082,230.1736242074943,-4.070123637440521e-05,-0.9998195702901601,0.01899539965910103,0.9998745591229028,-0.00034155119185055286,-0.015835067463209753,0.015838698247975312,0.018992372352683154,0.9996941659478796
130,LCO,Boss,R-9C3,-9.0,3.0,-125.277742326412,-177.535625724076,2.6961467026919994,217.28647248193357,234.7913520761306,-4.0702247870881844e-05,-0.9997946050658295,0.020266870123161744,0.9998977567737108,-0.0003304948746617866,-0.014295690680718693,0.014299452514973545,0.020264216106228,0.9996923962916654
131,APO,Boss,R-9C3,-9.0,3.0,-125.14758335558999,-177.351173222268,2.5216908001440004,217.0607202214607,234.79135215064167,-4.070271487537357e-05,-0.9998199523544714,0.018975279107076096,0.9999103714780267,-0.0002947390194112106,-0.013385146229485848,0.013388329020579248,0.01897303356906516,0.9997303519665809
132,LCO,ApogeeBoss,R-9C4,-9.0,4.0,-102.50524475135599,-177.54494535771,2.4000555290386,205.01105536923518,240.00009130583356,-4.070361813869319e-05,-0.9997941453023395,0.0202895382495427,0.9999313985445392,-0.00027834569656381557,-0.01170985603818327,0.011713093014965913,0.02028766972417952,0.9997255692984878
133,APO,ApogeeBoss,R-9C4,-9.0,4.0,-102.39879006358,-177.35921950056198,2.2446724968283998,204.79698471494558,239.99990382628397,6.641713678706269e-06,-0.9998195605552335,0.01899595449108716,0.999939863893902,-0.00020168285531426975,-0.010964849286276912,0.01096670195330093,0.01899488497374194,0.9997594339605412
134,LCO,ApogeeBoss,R-9C5,-9.0,5.0,-79.72795148992998,-177.54735359063798,2.1630321376303994,194.62684556817865,245.81745174187398,4.459238252205852e-06,-0.9997944487032596,0.02027462261696957,0.9999585580826503,-0.00018012122723662174,-0.009102179607681352,0.009103960532767356,0.020273822986522264,0.9997530145011462
135,APO,ApogeeBoss,R-9C5,-9.0,5.0,-79.64448194490599,-177.361473300728,2.0229917692484003,194.42308431787956,245.81745165418522,4.4611137961237075e-06,-0.9998198165408685,0.01898247697963988,0.9999636718407718,-0.00015734248042489405,-0.008522337828624259,0.008523788994326995,0.018981825400312485,0.999783494225451
136,LCO,ApogeeBoss,R-9C6,-9.0,6.0,-56.949561335346004,-177.550344288746,1.9852809188383995,186.4601225284929,252.21627222213664,9.321038823752223e-06,-0.999794529484224,0.020270637053067364,0.999978863705044,-0.00012247460163685342,-0.006500549449129052,0.006501696416078913,0.02027026919877746,0.9997733963905632
137,APO,ApogeeBoss,R-9C6,-9.0,6.0,-56.88980662681399,-177.36404766210202,1.8567529871978,186.26447729269444,252.2162721526957,9.318148348225417e-06,-0.9998198879225758,0.018978715121422702,0.9999814719590159,-0.00010621350633826722,-0.006086415806610301,0.0060873353654941455,0.0189784201971365,0.9998013622290024
138,LCO,ApogeeBoss,R-9C7,-9.0,7.0,-34.17038178991,-177.553776062934,1.8668039885842005,180.81194204442008,259.106561272102,7.137782934697593e-06,-0.9997943881846274,0.020277605962703043,0.9999923855688843,-7.199514009123328e-05,-0.0039017458850835493,0.003902403529110994,0.020277479410084447,0.999786774805243
139,APO,ApogeeBoss,R-9C7,-9.0,7.0,-34.134458727644,-177.36711436463003,1.7459464191237997,180.6218550748081,259.1065612262362,7.1374638812056465e-06,-0.9998197643767327,0.018985223483309742,0.9999933252293665,-6.222997878089802e-05,-0.003653166317643306,0.003653689336989664,0.01898512283564021,0.9998130903649665
140,LCO,ApogeeBoss,R-9C8,-9.0,8.0,-11.390220011589598,-177.555560460178,1.8075636520993996,177.92052765839117,266.32949529759884,4.954650341000461e-06,-0.9997943090820055,0.02028150642055133,0.9999991536139186,-2.143375002342735e-05,-0.0013008889426688415,0.0013010560703667314,0.020281495700016434,0.9997934627638211
141,APO,ApogeeBoss,R-9C8,-9.0,8.0,-11.378233741505802,-177.368712536694,1.6905407157622,177.73329567079077,266.3294952793811,4.956888962258827e-06,-0.9998196951724763,0.01898886833505115,0.9999992580626713,-1.817498754679279e-05,-0.0012180081185071577,0.0012181336282089449,0.0189888602840319,0.9998189532788311
142,LCO,ApogeeBoss,R-9C9,-9.0,9.0,11.390194071052198,-177.55552537591996,1.8075627388678,177.92049098542637,273.67049708919353,9.81712134856179e-06,-0.9997943087367264,0.020281521670611754,0.9999991535808023,3.6202447024101516e-05,0.0013005871988441425,-0.0013010539201340635,0.0202814917359201,0.9997934628470336
143,APO,ApogeeBoss,R-9C9,-9.0,9.0,11.378207806073801,-177.368677492314,1.6905395714668003,177.73325903794904,273.67049710021064,9.814499868919653e-06,-0.9998196948655099,0.018988882608367733,0.9999992580292465,3.29436812300007e-05,0.0012177256137277151,-0.0012181316152427239,0.018988856567804316,0.9998189533518632
144,LCO,ApogeeBoss,R-9C10,-9.0,10.0,34.170355846604004,-177.55377244902195,1.8668033636426,180.81193359278754,280.8934308715271,7.634247094271015e-06,-0.9997943870202306,0.020277663192777573,0.999992385573597,8.676420014417285e-05,0.003901444194159583,-0.003902401381821132,0.02027747900541456,0.9997867748218318
